method_is_get,method_is_post,uri_length,uri_depth,has_query,query_length,special_char_count,digit_ratio,url_encoded_count,has_double_encoding,path_traversal_count,has_sensitive_file,has_cmd_keyword,has_sql_keyword,is_binary_request,status_code,is_4xx,is_5xx,user_agent_length,is_empty_user_agent,is_bot_user_agent,ip,timestamp,size,referrer
1,0,31,1,1,29,2,0.0,0,0,0,1,1,1,0,404,1,0,115,0,0,220.196.160.95,09/Mar/2026:02:40:08 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,18,0,1,123.168.139.25,09/Mar/2026:02:50:42 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,70,0,1,167.94.146.63,09/Mar/2026:02:59:47 +0000,143,-
0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,400,1,0,1,0,0,167.94.146.63,09/Mar/2026:02:59:48 +0000,173,-
0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,400,1,0,1,0,0,167.94.146.63,09/Mar/2026:02:59:51 +0000,173,-
0,0,164,1,0,0,4,0.24390243902439024,0,0,0,1,1,0,1,400,1,0,1,0,0,167.94.146.63,09/Mar/2026:02:59:51 +0000,173,-
1,0,6,1,0,0,1,0.0,0,0,0,0,0,1,0,404,1,0,70,0,1,167.94.146.63,09/Mar/2026:02:59:52 +0000,143,-
1,0,9,2,0,0,2,0.0,0,0,0,1,0,0,0,404,1,0,115,0,0,220.196.160.96,09/Mar/2026:03:05:09 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,139,0,0,43.166.128.187,09/Mar/2026:03:10:59 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,77,0,0,81.29.142.100,09/Mar/2026:03:50:16 +0000,5408,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,142,0,0,81.29.142.100,09/Mar/2026:03:50:51 +0000,5408,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,142,0,0,81.29.142.100,09/Mar/2026:03:50:52 +0000,88446,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,400,1,0,1,0,0,185.189.182.234,09/Mar/2026:04:02:53 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,11,0,1,111.7.96.150,09/Mar/2026:04:29:21 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,117,0,0,123.160.223.75,09/Mar/2026:04:29:35 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,70,0,0,65.49.1.142,09/Mar/2026:04:38:40 +0000,143,-
1,0,24,2,0,0,4,0.0,0,0,0,0,0,0,0,200,0,0,111,0,0,176.65.149.253,09/Mar/2026:04:39:25 +0000,5408,-
1,0,7,2,0,0,2,0.0,0,0,0,0,0,0,0,404,1,0,80,0,0,65.49.1.142,09/Mar/2026:04:39:49 +0000,143,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,404,1,0,101,0,0,65.49.1.151,09/Mar/2026:04:41:18 +0000,201,-
1,0,15,3,0,0,3,0.0,0,0,0,0,0,0,0,404,1,0,70,0,0,65.49.1.142,09/Mar/2026:04:42:24 +0000,143,-
1,0,10,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,115,0,0,129.211.166.163,09/Mar/2026:04:43:04 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,139,0,0,43.153.123.3,09/Mar/2026:04:46:59 +0000,143,-
1,0,12,2,0,0,3,0.0,0,0,0,1,0,0,0,200,0,0,130,0,0,216.81.248.131,09/Mar/2026:05:12:56 +0000,1561,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,70,0,1,206.168.34.208,09/Mar/2026:05:13:51 +0000,1561,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,70,0,1,206.168.34.208,09/Mar/2026:05:13:54 +0000,88446,-
0,0,1,0,0,0,1,0.0,0,0,0,0,0,0,0,400,1,0,1,0,0,206.168.34.208,09/Mar/2026:05:13:57 +0000,173,-
1,0,6,1,0,0,1,0.0,0,0,0,0,0,1,0,200,0,0,70,0,1,206.168.34.208,09/Mar/2026:05:14:09 +0000,1561,-
1,0,11,1,0,0,1,0.5454545454545454,0,0,0,0,0,0,0,200,0,0,70,0,1,206.168.34.208,09/Mar/2026:05:14:13 +0000,1561,-
1,0,12,2,0,0,3,0.0,0,0,0,1,0,0,0,200,0,0,117,0,0,195.178.110.241,09/Mar/2026:05:18:32 +0000,1561,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,115,0,0,220.196.160.151,09/Mar/2026:05:50:07 +0000,201,-
1,0,24,0,0,0,3,0.5416666666666666,0,0,0,0,0,0,0,400,1,0,1,0,0,20.169.107.67,09/Mar/2026:05:58:16 +0000,173,-
1,0,12,2,0,0,3,0.0,0,0,0,1,0,0,0,200,0,0,23,0,0,77.83.39.82,09/Mar/2026:06:08:04 +0000,1561,-
1,0,11,1,0,0,2,0.0,0,0,0,1,0,0,0,200,0,0,45,0,1,187.17.224.139,09/Mar/2026:06:08:50 +0000,1561,-
1,0,5,1,0,0,2,0.0,0,0,0,1,0,0,0,200,0,0,46,0,1,77.83.39.82,09/Mar/2026:06:23:02 +0000,1561,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,104,0,0,149.50.97.212,09/Mar/2026:06:33:28 +0000,1561,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,115,0,0,149.50.97.212,09/Mar/2026:06:33:47 +0000,1554457,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,114,0,0,149.50.97.212,09/Mar/2026:06:33:49 +0000,201,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,122,0,0,149.50.97.212,09/Mar/2026:06:34:01 +0000,1554457,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,115,0,0,149.50.97.212,09/Mar/2026:06:34:05 +0000,201,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,114,0,0,149.50.97.212,09/Mar/2026:06:34:19 +0000,1507075,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,122,0,0,149.50.97.212,09/Mar/2026:06:34:21 +0000,201,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,75,0,0,149.50.97.212,09/Mar/2026:06:34:35 +0000,425731,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,70,0,0,149.50.97.212,09/Mar/2026:06:34:37 +0000,143,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,139,0,0,149.50.97.212,09/Mar/2026:06:34:51 +0000,1457923,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,68,0,0,149.50.97.212,09/Mar/2026:06:34:54 +0000,201,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,128,0,0,149.50.97.212,09/Mar/2026:06:35:05 +0000,999171,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,115,0,0,149.50.97.212,09/Mar/2026:06:35:07 +0000,201,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,119,0,0,149.50.97.212,09/Mar/2026:06:35:56 +0000,1554457,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,119,0,0,149.50.97.212,09/Mar/2026:06:36:00 +0000,143,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,121,0,0,149.50.97.212,09/Mar/2026:06:36:44 +0000,130819,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,33,0,0,149.50.97.212,09/Mar/2026:06:36:47 +0000,143,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,103,0,0,149.50.97.212,09/Mar/2026:06:37:28 +0000,1523459,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,68,0,0,149.50.97.212,09/Mar/2026:06:37:29 +0000,143,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,89,0,0,149.50.97.212,09/Mar/2026:06:38:12 +0000,1554457,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,114,0,0,149.50.97.212,09/Mar/2026:06:38:14 +0000,201,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,122,0,0,149.50.97.212,09/Mar/2026:06:38:59 +0000,1441539,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,115,0,0,149.50.97.212,09/Mar/2026:06:39:00 +0000,201,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,114,0,0,149.50.97.212,09/Mar/2026:06:39:50 +0000,1554457,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,122,0,0,149.50.97.212,09/Mar/2026:06:39:54 +0000,201,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,135,0,0,149.50.97.212,09/Mar/2026:06:41:38 +0000,1554457,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,143,0,0,149.50.97.212,09/Mar/2026:06:41:39 +0000,201,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,120,0,0,149.50.97.212,09/Mar/2026:06:41:57 +0000,1554457,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,105,0,0,149.50.97.212,09/Mar/2026:06:42:00 +0000,143,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,87,0,0,149.50.97.212,09/Mar/2026:06:42:09 +0000,1425155,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,18,0,0,149.50.97.212,09/Mar/2026:06:42:10 +0000,143,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,108,0,0,149.50.97.212,09/Mar/2026:06:42:59 +0000,1474307,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,121,0,0,149.50.97.212,09/Mar/2026:06:43:00 +0000,201,-
0,1,12,1,1,10,2,0.0,0,0,0,0,1,0,0,404,1,0,98,0,0,67.213.118.179,09/Mar/2026:07:20:25 +0000,201,-
1,0,5,1,0,0,1,0.2,0,0,0,0,0,0,0,200,0,0,1,0,0,185.12.59.117,09/Mar/2026:07:21:40 +0000,5408,-
0,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,1,0,0,176.65.134.20,09/Mar/2026:07:31:06 +0000,173,http://101.42.240.142:443/
1,0,12,0,0,0,0,0.5,0,0,0,0,0,0,1,400,1,0,1,0,0,8.219.209.185,09/Mar/2026:07:38:26 +0000,173,-
1,0,26,3,0,0,6,0.0,0,0,0,0,1,1,0,404,1,0,1,0,0,8.219.209.185,09/Mar/2026:07:38:54 +0000,143,-
1,0,27,0,0,0,1,0.3333333333333333,0,0,0,0,0,0,1,400,1,0,1,0,0,8.219.209.185,09/Mar/2026:07:39:00 +0000,173,-
1,0,27,0,0,0,0,0.4074074074074074,0,0,0,0,0,0,1,400,1,0,1,0,0,117.25.122.232,09/Mar/2026:07:39:01 +0000,173,-
1,0,12,0,0,0,0,0.5,0,0,0,0,0,0,1,400,1,0,1,0,0,8.219.209.185,09/Mar/2026:07:40:16 +0000,173,-
1,0,27,0,0,0,1,0.3333333333333333,0,0,0,0,0,0,1,400,1,0,1,0,0,8.219.209.185,09/Mar/2026:07:40:35 +0000,173,-
1,0,26,3,0,0,6,0.0,0,0,0,0,1,1,0,400,1,0,1,0,0,8.219.209.185,09/Mar/2026:07:41:39 +0000,271,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,400,1,0,80,0,0,185.12.59.118,09/Mar/2026:07:43:37 +0000,271,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,400,1,0,80,0,0,220.196.160.124,09/Mar/2026:07:50:29 +0000,271,-
0,0,141,1,0,0,4,0.2624113475177305,0,0,0,0,1,1,1,400,1,0,1,0,0,179.43.177.134,09/Mar/2026:07:55:37 +0000,173,-
0,0,150,1,0,0,6,0.23333333333333334,0,0,0,0,0,0,1,400,1,0,1,0,0,179.43.177.134,09/Mar/2026:07:55:37 +0000,173,-
0,0,34,0,0,0,0,0.20588235294117646,0,0,0,1,1,0,1,400,1,0,1,0,0,179.43.177.134,09/Mar/2026:07:55:37 +0000,173,-
0,0,87,0,0,0,2,0.19540229885057472,0,0,0,0,0,0,1,400,1,0,1,0,0,179.43.177.134,09/Mar/2026:07:55:38 +0000,173,-
0,0,45,0,0,0,1,0.3333333333333333,0,0,0,0,0,0,1,400,1,0,1,0,0,179.43.177.134,09/Mar/2026:07:55:38 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,18,0,1,144.52.243.252,09/Mar/2026:08:06:15 +0000,143,-
1,0,190,1,1,98,8,0.3105263157894737,0,0,0,0,1,0,1,400,1,0,1,0,0,65.49.1.52,09/Mar/2026:08:15:20 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,139,0,0,43.166.134.114,09/Mar/2026:08:23:10 +0000,143,-
0,0,104,0,0,0,4,0.25961538461538464,0,0,0,0,0,0,1,400,1,0,1,0,0,93.174.93.12,09/Mar/2026:08:23:32 +0000,173,-
1,0,16,2,0,0,2,0.0,0,0,0,1,0,1,0,200,0,0,21,0,1,135.119.112.121,09/Mar/2026:08:27:54 +0000,1561,-
0,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,1,0,0,8.228.34.153,09/Mar/2026:08:38:50 +0000,173,-
1,0,15,2,0,0,2,0.0,0,0,0,0,0,1,0,404,1,0,21,0,1,40.124.80.149,09/Mar/2026:09:00:55 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,121.199.163.206,09/Mar/2026:09:05:53 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,1,0,0,121.199.163.206,09/Mar/2026:09:06:00 +0000,5408,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,121.199.163.206,09/Mar/2026:09:06:03 +0000,169,-
1,0,25,1,0,0,1,0.4,0,0,0,0,0,0,0,404,1,0,79,0,1,121.199.163.206,09/Mar/2026:09:06:03 +0000,169,-
0,1,4,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,79,0,1,121.199.163.206,09/Mar/2026:09:06:03 +0000,169,-
1,0,25,1,0,0,1,0.4,0,0,0,0,0,0,0,200,0,0,79,0,1,121.199.163.206,09/Mar/2026:09:06:03 +0000,5408,-
1,0,6,1,0,0,1,0.16666666666666666,0,0,0,0,0,0,0,404,1,0,79,0,1,121.199.163.206,09/Mar/2026:09:06:04 +0000,169,-
0,1,4,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,79,0,1,121.199.163.206,09/Mar/2026:09:06:04 +0000,173,-
1,0,11,2,0,0,2,0.0,0,0,0,0,0,0,0,404,1,0,79,0,1,121.199.163.206,09/Mar/2026:09:06:04 +0000,169,-
1,0,25,1,0,0,1,0.4,0,0,0,0,0,0,0,200,0,0,79,0,1,121.199.163.206,09/Mar/2026:09:06:04 +0000,5408,-
1,0,28,3,0,0,3,0.35714285714285715,0,0,0,1,0,0,0,200,0,0,79,0,1,121.199.163.206,09/Mar/2026:09:06:04 +0000,5408,-
1,0,229,0,0,0,2,0.35807860262008734,0,0,0,1,1,0,1,400,1,0,1,0,0,121.199.163.206,09/Mar/2026:09:06:13 +0000,173,-
1,0,220,0,0,0,4,0.37727272727272726,0,0,0,0,1,0,1,400,1,0,1,0,0,121.199.163.206,09/Mar/2026:09:06:14 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,121.199.163.206,09/Mar/2026:09:06:24 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,1,0,0,121.199.163.206,09/Mar/2026:09:06:24 +0000,5408,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,121.199.163.206,09/Mar/2026:09:06:24 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,1,0,0,121.199.163.206,09/Mar/2026:09:06:24 +0000,5408,-
1,0,20,3,0,0,4,0.0,0,0,0,0,0,0,0,200,0,0,21,0,1,48.217.87.78,09/Mar/2026:09:06:39 +0000,1561,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,84,0,0,65.49.1.232,09/Mar/2026:09:25:58 +0000,1561,-
1,0,7,2,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,101,0,0,65.49.1.232,09/Mar/2026:09:29:27 +0000,1561,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,117,0,0,65.49.1.234,09/Mar/2026:09:35:32 +0000,88446,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,21,0,1,40.76.248.118,09/Mar/2026:09:39:56 +0000,1561,-
1,0,25,0,0,0,3,0.56,0,0,0,0,0,0,0,400,1,0,1,0,0,40.76.248.118,09/Mar/2026:09:39:58 +0000,173,-
1,0,15,3,0,0,3,0.0,0,0,0,0,0,0,0,200,0,0,101,0,0,65.49.1.232,09/Mar/2026:09:47:37 +0000,1561,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,111,0,0,71.6.232.28,09/Mar/2026:09:51:27 +0000,1561,-
1,0,12,2,0,0,3,0.0,0,0,0,1,0,0,0,200,0,0,80,0,0,65.49.1.232,09/Mar/2026:09:51:59 +0000,1561,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,139,0,0,43.155.157.239,09/Mar/2026:09:53:18 +0000,143,-
0,0,67,0,1,13,2,0.23880597014925373,0,0,0,0,0,0,1,400,1,0,1,0,0,34.39.224.35,09/Mar/2026:09:59:50 +0000,173,-
0,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,405,1,0,1,0,0,34.39.224.35,09/Mar/2026:09:59:53 +0000,173,-
1,0,11,1,0,0,2,0.0,0,0,0,1,0,0,0,200,0,0,6,0,0,91.232.238.112,09/Mar/2026:10:14:31 +0000,5408,-
1,0,11,1,0,0,2,0.0,0,0,0,1,0,0,0,200,0,0,45,0,1,91.232.238.112,09/Mar/2026:10:23:56 +0000,1561,-
1,0,11,1,0,0,2,0.0,0,0,0,1,0,0,0,404,1,0,4,0,0,91.232.238.112,09/Mar/2026:10:27:58 +0000,169,-
0,0,20,0,0,0,3,0.15,0,0,0,0,0,1,0,400,1,0,1,0,0,93.123.109.62,09/Mar/2026:10:34:15 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,400,1,0,114,0,0,45.79.181.104,09/Mar/2026:10:39:46 +0000,673,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,22,0,1,35.187.120.159,09/Mar/2026:11:00:37 +0000,143,-
1,0,5,1,0,0,1,0.2,0,0,0,0,0,0,0,200,0,0,1,0,0,185.12.59.118,09/Mar/2026:11:05:09 +0000,5408,-
0,0,104,0,0,0,4,0.25961538461538464,0,0,0,0,0,0,1,400,1,0,1,0,0,93.174.93.12,09/Mar/2026:11:12:40 +0000,173,-
1,0,5,1,0,0,1,0.2,0,0,0,0,0,0,0,200,0,0,1,0,0,185.12.59.117,09/Mar/2026:11:28:38 +0000,5408,-
1,0,11,1,0,0,2,0.0,0,0,0,1,0,0,0,404,1,0,4,0,0,187.17.224.139,09/Mar/2026:11:32:51 +0000,169,-
1,0,81,0,0,0,2,0.3333333333333333,0,0,0,0,0,0,1,400,1,0,1,0,0,185.242.226.15,09/Mar/2026:11:48:28 +0000,173,-
1,0,35,2,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,21,0,1,20.127.202.110,09/Mar/2026:12:10:49 +0000,1561,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,301,0,0,112,0,0,152.53.210.225,09/Mar/2026:12:47:34 +0000,185,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,112,0,0,152.53.210.225,09/Mar/2026:12:47:35 +0000,1561,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,301,0,0,112,0,0,180.101.245.253,09/Mar/2026:12:52:43 +0000,185,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,112,0,0,180.101.245.247,09/Mar/2026:12:52:44 +0000,1561,http://jcw.directionclock.top/
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,301,0,0,18,0,1,43.144.106.82,09/Mar/2026:12:52:44 +0000,185,-
1,0,25,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,18,0,1,43.144.106.82,09/Mar/2026:12:52:46 +0000,1554457,http://jcw.directionclock.top/assets/index-C_NinHPR.js
0,0,18,0,0,0,0,0.0,0,0,0,1,1,1,0,400,1,0,1,0,0,194.165.16.165,09/Mar/2026:12:53:58 +0000,173,-
1,0,16,2,0,0,4,0.0,0,0,0,0,0,1,0,301,0,0,111,0,0,58.243.46.72,09/Mar/2026:12:57:38 +0000,185,-
1,0,5,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,18,0,1,8.208.121.207,09/Mar/2026:13:00:50 +0000,143,-
1,0,5,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,18,0,1,129.211.163.253,09/Mar/2026:13:09:13 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,139,0,0,43.153.96.233,09/Mar/2026:13:12:38 +0000,143,-
0,0,17,2,0,0,3,0.0,0,0,0,0,0,1,0,400,1,0,1,0,0,139.224.0.39,09/Mar/2026:13:50:48 +0000,0,-
0,0,6,2,0,0,2,0.0,0,0,0,0,0,0,0,400,1,0,1,0,0,139.224.0.39,09/Mar/2026:13:50:48 +0000,0,-
0,0,6,2,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,1,0,0,139.224.0.39,09/Mar/2026:13:50:48 +0000,0,-
0,0,19,4,0,0,4,0.0,0,0,0,0,0,0,0,200,0,0,1,0,0,139.224.0.39,09/Mar/2026:13:50:48 +0000,0,-
0,0,17,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,1,0,0,139.224.0.39,09/Mar/2026:13:50:48 +0000,0,-
0,0,11,2,0,0,2,0.0,0,0,0,0,0,1,0,200,0,0,1,0,0,139.224.0.39,09/Mar/2026:13:50:48 +0000,0,-
0,0,7,2,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,1,0,0,139.224.0.39,09/Mar/2026:13:50:48 +0000,0,-
0,0,6,2,0,0,2,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,139.224.0.39,09/Mar/2026:13:52:09 +0000,0,-
0,0,17,2,0,0,3,0.0,0,0,0,0,0,1,0,404,1,0,1,0,0,139.224.0.39,09/Mar/2026:13:52:09 +0000,0,-
0,0,6,2,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,1,0,0,139.224.0.39,09/Mar/2026:13:52:09 +0000,0,-
0,0,17,2,0,0,3,0.0,0,0,0,0,0,1,0,200,0,0,1,0,0,139.224.0.39,09/Mar/2026:13:52:09 +0000,0,-
0,0,19,4,0,0,4,0.0,0,0,0,0,0,0,0,200,0,0,1,0,0,139.224.0.39,09/Mar/2026:13:52:09 +0000,0,-
0,0,7,2,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,1,0,0,139.224.0.39,09/Mar/2026:13:52:09 +0000,0,-
0,0,11,2,0,0,2,0.0,0,0,0,0,0,1,0,200,0,0,1,0,0,139.224.0.39,09/Mar/2026:13:52:09 +0000,0,-
1,0,11,1,0,0,2,0.0,0,0,0,1,0,0,0,404,1,0,45,0,1,187.17.224.139,09/Mar/2026:13:57:38 +0000,143,-
0,0,156,1,0,0,5,0.23076923076923078,0,0,0,1,1,0,1,400,1,0,1,0,0,187.17.224.139,09/Mar/2026:13:57:40 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,139,0,0,170.106.107.87,09/Mar/2026:14:39:34 +0000,143,-
0,1,27,3,1,7,4,0.0,0,0,0,0,1,1,0,404,1,0,12,0,0,103.68.43.230,09/Mar/2026:14:42:07 +0000,143,-
1,0,20,2,0,0,3,0.15,0,0,0,0,1,0,0,400,1,0,1,0,0,103.68.43.230,09/Mar/2026:14:42:08 +0000,173,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,85,0,0,87.236.176.163,09/Mar/2026:15:15:49 +0000,1561,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,200,0,0,85,0,0,87.236.176.253,09/Mar/2026:15:15:50 +0000,88446,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,85,0,0,185.247.137.130,09/Mar/2026:15:16:26 +0000,143,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,117,0,0,89.169.55.117,09/Mar/2026:15:37:26 +0000,1561,-
1,0,5,1,0,0,1,0.2,0,0,0,0,0,0,0,200,0,0,1,0,0,185.12.59.117,09/Mar/2026:15:46:15 +0000,5408,-
0,0,14,0,0,0,2,0.21428571428571427,0,0,0,0,0,0,0,400,1,0,1,0,0,176.65.149.215,09/Mar/2026:16:35:09 +0000,173,-
1,0,5,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,155,0,0,27.44.125.29,09/Mar/2026:16:36:40 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,111,0,0,143.198.102.46,09/Mar/2026:16:50:23 +0000,571,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,111,0,0,157.245.45.8,09/Mar/2026:16:50:26 +0000,5408,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,111,0,0,34.77.83.40,09/Mar/2026:16:54:20 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,200,0,0,80,0,0,185.12.59.118,09/Mar/2026:17:12:05 +0000,1561,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,167.71.140.233,09/Mar/2026:17:27:22 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,115,0,0,121.43.118.248,09/Mar/2026:17:28:39 +0000,201,-
1,0,12,1,0,0,2,0.0,0,0,0,0,0,0,0,404,1,0,115,0,0,121.43.118.248,09/Mar/2026:17:28:39 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,101,0,1,45.156.128.131,09/Mar/2026:17:48:51 +0000,201,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,1,0,0,112.94.191.7,09/Mar/2026:17:50:39 +0000,169,-
1,0,1,1,0,0,1,0.0,0,0,0,0,0,0,0,404,1,0,102,0,0,59.173.111.121,09/Mar/2026:17:51:00 +0000,571,-
1,0,17,2,0,0,3,0.0,0,0,0,0,1,1,0,404,1,0,21,0,1,20.163.33.221,09/Mar/2026:17:54:35 +0000,143,-
1,0,3,2,0,0,2,0.0,0,0,0,0,0,0,0,404,1,0,113,0,0,180.149.126.6,09/Mar/2026:18:07:29 +0000,201,-
